FoF,Cell_id,true_labels,pred,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
FoF1_231005_fluorescent.nucleus,cell62,1,1,-0.08796826,-0.116293676,0.0033122767,-0.07598445,0.08240448,-0.056642152,-0.006735252,-0.0932402,-0.054970965,-0.25035906,-0.061737675,-0.10851535,-0.11374519,-0.07409417,-0.075675234,-0.028510557,-0.093633406,0.0014661723,-0.017452434,-0.035809677,-0.02436887,-0.02317511,-0.02184017,0.012949618,0.036164995,-0.059039116,-0.0038753822,-0.11306491,0.054064445,-0.08129823,-0.02916491,-0.13020658
FoF2_231005_fluorescent.nucleus,cell6,0,0,-0.047779478,-0.07893881,-0.066531464,0.041980945,-0.07217594,-0.073223904,0.03876971,-0.07870568,-0.07435781,-0.2709892,-0.047399,-0.12735707,0.08006726,-0.0069273887,0.012455428,-0.0027510924,-0.08466803,-0.13773362,0.001137374,-0.19190256,-0.055821598,-0.16864139,-0.008272672,0.014634813,0.017995887,-0.030614993,-0.032033578,-0.15704478,0.20911263,-0.014870008,-0.019888964,-0.017914865
FoF3_231005_fluorescent.nucleus,cell96,3,3,0.057421748,-0.09070876,-0.114743635,-0.2916436,0.31820393,-0.038009778,0.131244,-0.06396647,-0.004930999,-0.35008276,-0.022431567,-0.18405457,-0.44327414,0.15874198,-0.10276891,0.04325583,-0.07353645,-0.33097002,0.033190828,-0.08514001,0.032407694,0.4231542,0.105862096,0.045614496,0.07434007,-0.21125033,0.1610728,-0.15359333,1.0744882,0.3623188,0.07943885,-0.01956088
FoF3_240918_fluorescent.nucleus,cell11,1,1,0.09428334,-0.05511382,-0.067038834,0.045083247,0.26864398,-0.0047828425,0.029751416,-0.111506715,-0.013095958,-0.23371463,-0.026292227,0.043987304,0.032865755,-0.26653814,-0.18001166,-0.003830384,-0.07882257,0.08756588,0.007037171,0.20386042,-0.052215535,-0.1506985,-0.08961287,-0.010086447,0.0136448415,0.108983696,0.007317742,-0.064005,0.083156265,-0.19880489,-0.032236375,-0.20767082
FoF4_231005_fluorescent.nucleus,cell66,3,1,-0.1176271,-0.0609897,-0.022360444,-0.08572829,0.0025861636,-0.08761866,-0.06891384,-0.029836003,-0.08106445,-0.19770464,-0.014670824,-0.15647763,0.08176309,-0.07207836,-0.058189563,-0.06905768,-0.044764116,-0.029313134,-0.07373541,-0.08322213,-0.07540165,-0.09004451,-0.085765146,-0.062138952,-0.061482176,-0.083339795,-0.028686017,-0.05344049,0.14031824,-0.069165155,-0.079465955,-0.08886312
FoF4_231005_fluorescent.nucleus,cell89,1,3,0.3357909,0.009707724,0.07075472,-1.0587596,2.1102412,0.11137506,0.14719674,-0.13267156,0.030814758,-2.8766065,-0.06946632,-1.8822955,0.05882647,0.06734736,0.21885613,0.14011401,-0.13457961,1.2069937,0.13162269,-0.6568597,0.019043006,0.03281552,-0.1027092,0.12794344,0.16531707,0.04186073,0.10126962,-0.3492061,3.087936,-0.73821616,0.076172955,-0.17802349
FoF4_231005_fluorescent.nucleus,cell161,1,1,-0.091160834,-0.12767583,0.03886673,0.24698865,0.274981,-0.081428915,0.026485031,-0.12421292,-0.10199353,-0.46645445,-0.053691614,-0.09681527,0.3529682,-0.4602821,-0.09129481,-0.024425011,-0.08838335,0.33752444,0.00095365755,0.12649263,-0.055452053,-0.5877519,-0.13668247,0.02718882,0.02462674,0.30904248,-0.058133528,-0.0674345,-0.025694631,-0.5878433,-0.03173251,-0.20032752
FoF4_240918_fluorescent.nucleus,cell121,1,1,0.0014807244,-0.16996191,-0.11988097,0.18045594,-0.13714744,-0.12579493,0.05602546,-0.14601612,-0.123249695,-0.11232472,-0.06525992,0.07613395,0.01993198,-0.22235045,-0.20794207,0.06459443,-0.12569429,-0.16205834,0.06537837,0.13339433,-0.025237158,-0.26355976,0.014307976,0.07609634,0.04454002,0.019480562,-0.039138716,-0.22529685,0.10374516,-0.09842209,0.056844782,-0.15457387
FoF4_231005_fluorescent.nucleus,cell40,1,0,-0.09880592,-0.11287352,-0.057686567,-0.008238744,-0.14708373,-0.10683295,-0.052706547,-0.07899473,-0.10689451,-0.0728358,-0.06519065,-0.026200935,-0.04194789,-0.01602115,-0.062586874,-0.045814805,-0.07386708,-0.13563627,-0.04687731,-0.11269532,-0.056466088,-0.05657261,-0.038878225,-0.045996174,-0.035322703,-0.10106573,-0.033208758,-0.08149831,-0.037091695,-0.009353735,-0.05692494,-0.055090267
FoF4_240918_fluorescent.nucleus,cell22,3,3,0.033200882,-0.044315375,0.06716916,-0.357133,0.14429015,0.0027367529,0.087059595,-0.08165982,0.00013357773,-0.14049551,-0.022284366,-0.14915866,-0.5777061,0.12336529,-0.13340583,-0.04545605,-0.07590358,-0.22461927,-0.0385372,0.032167416,-0.02656234,0.47062284,0.086872324,-0.01015117,0.011655543,-0.23334563,0.12343499,-0.17528671,0.5118885,0.27966592,-0.017416123,-0.042973164
FoF3_240918_fluorescent.nucleus,cell129,3,2,-0.031274937,-0.04980532,-0.06217682,-0.17653994,-0.097031124,-0.06474656,-0.028574975,-0.073889524,-0.05969242,0.12335723,-0.000460756,0.11848864,-0.41533425,0.038244702,-0.23225018,-0.101936124,-0.05663346,-0.3152622,-0.10687978,0.12656549,-0.09471971,0.31856343,0.05782032,-0.09956162,-0.09101323,-0.27702564,0.019482285,-0.14672862,-0.018493742,0.27540204,-0.10317846,-0.07177928
FoF1_231005_fluorescent.nucleus,cell8,1,1,-0.13319427,-0.08489833,-0.048677355,0.08487966,-0.10148989,-0.1094816,-0.08357556,-0.06329933,-0.099378705,-0.066060215,-0.05164641,-0.017423779,0.1716755,-0.12915502,-0.022265466,-0.1129123,-0.054388195,0.00656466,-0.10394766,-0.13910541,-0.12234095,-0.28155607,-0.09983383,-0.1178125,-0.1075924,0.034982204,-0.06963225,-0.017702717,-0.19062361,-0.23742735,-0.117678806,-0.063635185
FoF3_240918_fluorescent.nucleus,cell91,1,2,-0.030522473,-0.1082658,-0.0014336742,0.17778215,-0.3750293,-0.10053767,-0.025407594,-0.11880627,-0.109730884,0.0059140734,-0.048047863,-0.00049664266,0.18573904,0.008378312,0.071461394,-0.018858135,-0.085403875,-0.20533407,-0.016472347,-0.20262331,-0.061389953,-0.3272436,-0.00411206,0.010941155,-0.01079442,-0.040102236,-0.10719572,-0.14349559,-0.2691141,-0.08136943,-0.014364443,0.027680572
FoF2_231005_fluorescent.nucleus,cell87,0,0,-0.04658305,-0.073929876,-0.03604623,-0.13225873,-0.2668728,-0.09474401,0.04062763,-0.06760345,-0.06729345,-0.14953041,0.032498535,-0.16805671,-0.16209337,0.32836008,0.14422467,0.048734076,-0.062618904,-0.47951534,0.03160043,-0.39183345,0.04159621,0.114507705,0.18205151,0.10677167,0.114356995,-0.31601405,-0.042740718,-0.19991603,0.3298717,0.35712788,0.07857701,0.16066924
FoF1_231005_fluorescent.nucleus,cell206,1,1,-0.09295787,-0.058565468,-0.032499798,0.017873622,0.07064833,-0.05193039,-0.017661996,-0.03480074,-0.051232494,-0.23176283,-0.0504204,-0.12718566,0.10253146,-0.12598014,-0.0319178,-0.09204419,-0.033044733,0.087251835,-0.077694476,-0.091468036,-0.09480671,-0.15784141,-0.09698344,-0.08964732,-0.0662673,0.05516633,0.005589111,-0.03316786,0.093226664,-0.17758627,-0.109629355,-0.09952871
FoF1_240918_fluorescent.nucleus,cell3,3,0,0.13189113,-0.07791188,-0.06964429,-0.21342373,0.25581858,-0.043071095,0.06737208,-0.093320385,-0.05598761,-0.45168114,-0.0038958248,-0.34029138,-0.08486743,0.11006238,0.07186329,-0.009993056,-0.07211056,-0.051454972,-0.010072018,-0.18157077,-0.031304147,0.044099305,0.019919697,0.03724868,0.06222447,-0.101685286,0.031872854,-0.17109077,0.59151417,0.051664777,0.0025550735,-0.012296947
FoF1_231005_fluorescent.nucleus,cell127,1,1,-0.14077973,-0.12623592,-0.00038421666,0.1022835,0.051379055,-0.101821214,-0.042955518,-0.07826074,-0.103715315,-0.17136593,-0.09916115,-0.0036627539,0.09021147,-0.24569571,-0.119764775,-0.06386191,-0.085278906,0.062339097,-0.057698634,0.06430164,-0.05932886,-0.25612456,-0.13757624,-0.05802632,-0.030428724,0.12071206,-0.021205392,-3.999658e-05,-0.09276816,-0.24773423,-0.08235979,-0.16893592
FoF3_240918_fluorescent.nucleus,cell96,1,2,-0.09585325,-0.08243814,-0.02740072,0.049083546,-0.18151161,-0.100904875,-0.098426655,-0.09903266,-0.09903513,-0.00353212,-0.052041885,0.048803505,0.028274897,-0.048317917,-0.057710204,-0.07980053,-0.06750518,-0.14542146,-0.08040319,-0.09455304,-0.0874395,-0.15768807,-0.061334737,-0.07941509,-0.06575032,-0.07479066,-0.094016016,-0.061795153,-0.24900734,-0.06475456,-0.09988422,-0.042935453
FoF4_240918_fluorescent.nucleus,cell48,0,0,-0.057980325,-0.10922582,-0.06613496,-0.07800734,-0.39843082,-0.10256252,-0.005978588,-0.05154609,-0.06933826,-0.20914307,0.055565875,-0.30955032,0.08868871,0.31179494,0.2515425,-0.02069553,-0.040247336,-0.42582288,-0.027360918,-0.52523345,-0.02885653,-0.078777835,0.17517816,0.048129044,0.008887261,-0.37084198,-0.13013242,-0.26843557,0.28818065,0.22908804,0.01040821,0.19649832
FoF2_231005_fluorescent.nucleus,cell76,0,0,-0.06951232,-0.09453724,-0.024177648,-0.04283113,-0.113929026,-0.06475196,0.010905251,-0.037328668,-0.06028485,-0.36312583,-0.03851373,-0.30992967,0.17165038,0.1366053,0.18792775,-0.026638104,-0.049760096,-0.059228934,-0.016751159,-0.42927036,-0.042844303,-0.16197643,0.019594103,-0.008204743,0.0014737993,-0.11756404,-0.0033156085,-0.12880403,0.31761885,-0.038455732,-0.026632905,0.049944572
FoF3_231005_fluorescent.nucleus,cell52,1,3,-0.019847479,-0.12381877,0.026852425,-0.571054,1.1631224,-0.030870134,0.028499613,-0.042811558,-0.034919586,-1.650978,-0.103045054,-1.0078757,-0.07505957,-0.034022197,0.007092938,-0.033998832,-0.07739019,0.57890517,-0.01706342,-0.32834995,0.026660094,0.10440321,-0.06919892,0.008912312,0.05266254,-0.029244743,0.14750701,-0.12580529,1.8194346,-0.34469676,-0.020936923,-0.1893602
FoF3_231005_fluorescent.nucleus,cell97,3,1,-0.11859458,-0.15566745,-0.16466212,-0.078078024,0.1986887,-0.14132936,-0.093261436,-0.116715185,-0.12767276,-0.16865863,-0.07181315,-0.039686613,-0.10546186,-0.17083228,-0.17616671,-0.050488994,-0.08892009,0.011682883,-0.052766643,0.010211848,-0.056441437,-0.056899495,-0.13116291,-0.072931066,-0.032679565,-0.04196029,-0.041759443,-0.03564487,0.23601897,-0.13003254,-0.07122824,-0.15235725
FoF1_231005_fluorescent.nucleus,cell203,0,1,-0.19568878,-0.15843517,-0.041855462,-0.09253514,0.4051733,-0.12967978,-0.046107873,-0.10190056,-0.14182435,-0.50674427,-0.15033767,-0.2936793,0.055782188,-0.28867435,-0.11357236,-0.051452443,-0.11069304,0.3484088,-0.051771723,-0.014976086,-0.07931022,-0.23674156,-0.22549537,-0.06969012,-0.036524013,0.18237919,-0.014130106,0.008400718,0.3469026,-0.455162,-0.0669177,-0.21982005
FoF4_231005_fluorescent.nucleus,cell70,1,1,-0.16836967,-0.1745381,0.041080333,0.021763805,0.034933325,-0.17270723,-0.02327241,-0.11482999,-0.17470154,-0.32437614,-0.061004095,-0.1507791,0.047898043,-0.044364575,-0.009413328,-0.054402094,-0.06356904,-0.018661847,-0.053250633,-0.0475503,-0.034989566,-0.13034499,-0.008121135,-0.00622526,0.011526989,-0.044303335,-0.01774821,-0.081325665,0.19303152,-0.06796481,-0.0501686,-0.008238606
FoF1_231005_fluorescent.nucleus,cell8,1,1,-0.12728213,-0.09858771,-0.029817257,0.04399417,-0.06263613,-0.113036506,-0.10845885,-0.10597548,-0.11715925,-0.11779018,-0.09312718,-0.049745835,0.18670446,-0.14954615,-0.018626977,-0.08534645,-0.09810534,0.054508068,-0.08536839,-0.14578345,-0.11505215,-0.31383896,-0.15440929,-0.100042425,-0.094407275,0.04421206,-0.09655137,-0.01696201,-0.21578753,-0.29220444,-0.10620186,-0.091499165
FoF1_231005_fluorescent.nucleus,cell283,0,0,-0.40005708,-0.27560496,0.12840676,-0.23627321,0.43457484,-0.19846597,0.0031994246,-0.019235088,-0.16649881,-1.5150226,-0.11981288,-1.1874565,0.6825032,0.29610097,0.6363275,-0.022643672,-0.06324086,0.55349445,-0.015260199,-0.945495,0.035959855,-0.41279548,0.097627625,0.01677628,0.020222854,-0.11936415,-0.006239944,-0.120103806,1.5196748,-0.40904224,-0.012098751,0.22431707
FoF4_240918_fluorescent.nucleus,cell36,3,0,0.037007026,-0.047815315,-0.036516264,-0.30887866,-0.28384945,-0.04134334,0.12686913,-0.035058036,0.00067167915,-0.013968138,0.08164075,-0.17075002,-0.49529392,0.45592225,0.09820258,0.016596902,-0.03855157,-0.6856209,0.006327076,-0.33761594,0.023170736,0.5130379,0.27703267,0.09580778,0.07490037,-0.4615121,0.055651262,-0.25725853,0.56527555,0.6653732,0.09623667,0.19485232
FoF2_231005_fluorescent.nucleus,cell20,0,0,-0.111973196,-0.11173071,-0.045930047,-0.24082255,-0.3457268,-0.15554202,0.049142577,-0.051842418,-0.13141969,-0.30796492,0.08070922,-0.33648336,-0.26455095,0.50499856,0.17949253,0.023104712,-0.035981953,-0.5680727,-0.004364092,-0.5091982,0.035507593,0.29625314,0.31038022,0.11455812,0.09431264,-0.5829921,-0.042213563,-0.36750275,0.6192561,0.5539659,0.07528191,0.2696379
FoF1_231005_fluorescent.nucleus,cell71,1,1,-0.11485359,-0.08864449,-0.03968878,-0.04075869,-0.049747873,-0.09229091,-0.072454415,-0.05629118,-0.086113304,-0.24338126,-0.04193068,-0.21553189,0.1827164,0.015104873,0.109898865,-0.09084247,-0.051687665,0.032334544,-0.0844069,-0.32092175,-0.10239312,-0.21277201,-0.061396703,-0.08605412,-0.081061244,-0.061793234,-0.07126559,-0.06374976,0.059991263,-0.17931229,-0.095387,0.00701138
FoF1_231005_fluorescent.nucleus,cell216,1,1,-0.15859455,-0.077761635,-0.009088971,0.06950989,-0.17446193,-0.10467523,-0.052715167,-0.04793501,-0.09945837,-0.13552517,-0.03401124,-0.095378146,0.13039812,-0.049996547,0.0018778611,-0.08993831,-0.038817562,-0.07855974,-0.08038318,-0.19247347,-0.09070413,-0.21044156,-0.061228734,-0.07121539,-0.068879426,-0.025094468,-0.078341536,-0.06840027,-0.063177764,-0.12275164,-0.08780705,-0.016253842
FoF4_240918_fluorescent.nucleus,cell44,3,3,0.015772127,-0.059989512,-0.0707105,-0.22543278,-0.07009154,-0.04693817,0.060318902,-0.045658223,-0.013894393,0.06446705,0.024215009,0.043419562,-0.5377352,0.13090312,-0.17563611,-0.026676694,-0.040214688,-0.48474464,-0.034471527,0.077804804,-0.00025043264,0.46552703,0.11188788,0.020910114,0.037025083,-0.27133077,0.04800997,-0.13715278,0.28117457,0.45709285,0.0045042746,-0.021450046
FoF1_231005_fluorescent.nucleus,cell12,1,1,-0.082788646,-0.08867542,-0.058731325,0.02253148,-0.048698425,-0.08269957,-0.06441723,-0.08269273,-0.07869438,-0.03652288,-0.057245146,0.011448755,0.06451025,-0.12577412,-0.067162424,-0.10494555,-0.07211718,-0.0028880201,-0.09879169,-0.08597876,-0.10976562,-0.1743866,-0.08979669,-0.1028256,-0.09558739,-0.0073321015,-0.044475734,-0.054605663,-0.18247661,-0.18895204,-0.10820477,-0.09910456
FoF4_231005_fluorescent.nucleus,cell201,3,2,-0.09001432,-0.096973315,-0.03533235,-0.025763666,-0.13527945,-0.100281104,-0.061893135,-0.09022647,-0.09111728,-0.001449578,-0.06259228,-0.014767846,-0.038862385,-0.016288877,-0.04039438,-0.0985769,-0.06814661,-0.12135325,-0.098599315,-0.117440626,-0.0927755,-0.058119114,-0.04936502,-0.08813835,-0.07301336,-0.0739651,-0.04697653,-0.060209103,-0.1577488,-0.04296011,-0.09822246,-0.04951764
FoF1_240918_fluorescent.nucleus,cell7,3,3,-0.012791857,-0.052155014,-0.07584059,-0.21804246,0.28953856,-0.037237763,0.016784312,-0.05414516,-0.04932104,0.052663807,-0.051983073,0.18816781,-0.5827089,-0.1623112,-0.34701687,-0.02768398,-0.047140636,-0.1308654,-0.0450136,0.3659565,-0.027632896,0.40956056,-0.056936648,-0.04933877,-0.020127244,-0.074967355,0.1435836,-0.0116518615,0.24328615,0.15924707,-0.026284114,-0.18133274
FoF4_231005_fluorescent.nucleus,cell138,1,1,0.0022155284,-0.085233286,-0.040434953,0.113774106,0.17347297,-0.007164091,0.04673508,-0.11565155,0.00036076736,-0.13886923,-0.10465917,0.11912858,-0.015443657,-0.3916014,-0.30503482,-0.048635125,-0.096791826,0.017376162,-0.038833953,0.23674324,-0.06351875,-0.19333774,-0.14497374,-0.08294298,-0.014170907,0.18363705,0.08212666,-0.03836917,-0.009224666,-0.24090253,-0.086295605,-0.3500965
FoF3_231005_fluorescent.nucleus,cell78,0,0,-0.0655345,-0.11652658,-0.060030043,-0.29749405,-0.010033039,-0.12270638,-0.05617462,-0.080870226,-0.11279431,-0.31197512,-0.0107719125,-0.38634607,-0.13788456,0.28669727,0.1506916,-0.030166583,-0.07584533,-0.19339314,-0.03328377,-0.4146462,-0.0290302,0.12438338,0.040917527,0.023396365,0.02045061,-0.2988028,-0.06947836,-0.15805306,0.5088723,0.15820631,0.004366952,0.11283866
FoF4_240918_fluorescent.nucleus,cell117,0,0,-0.06186734,-0.075044036,-0.025966354,-0.152938,0.017589396,-0.092949905,-0.018907486,-0.050306946,-0.06467705,-0.40294528,-0.045588076,-0.22649728,-0.12210188,0.05834735,-0.11898848,-0.060802564,-0.08391572,-0.20944166,-0.07539064,-0.11065616,-0.011289483,0.058435023,0.06277998,-0.021220118,0.0022975467,-0.21076609,0.00810603,-0.17974211,0.36613083,0.080763444,-0.047697805,-0.09487891
FoF1_231005_fluorescent.nucleus,cell110,1,1,-0.078374885,-0.089697674,-0.04031214,-0.049038194,0.13356113,-0.09323675,-0.07853976,-0.10351543,-0.096212834,-0.26239517,-0.061845973,-0.13034475,0.15739352,-0.14995876,-0.02098103,-0.10046351,-0.09083491,0.15786693,-0.09907083,-0.14652283,-0.11984986,-0.26645845,-0.10261336,-0.09728846,-0.090811774,0.010244105,-0.055671185,-0.075369865,-0.03488697,-0.3574416,-0.09778164,-0.10132493
FoF2_231005_fluorescent.nucleus,cell98,3,0,0.06755076,-0.1220305,0.017732384,-0.09924337,-0.07298076,-0.09563391,0.105198234,-0.14495459,-0.114423774,-0.30037612,-0.03774244,-0.31744063,-0.1983741,0.23968261,0.075922236,0.05455456,-0.10027639,-0.33536562,0.06297493,-0.23849025,0.017539784,0.065500945,0.04333078,0.15062198,0.15879041,-0.09671621,-0.018943239,-0.23006696,0.57981604,0.25481242,0.088064194,0.09550505
FoF4_231005_fluorescent.nucleus,cell98,3,2,-0.09806514,-0.10898221,-0.07111863,0.00728194,-0.13724874,-0.10720204,-0.06694926,-0.0934138,-0.09782465,0.08427369,-0.075264946,0.09823048,-0.10756778,-0.08937796,-0.14267677,-0.08860284,-0.084698156,-0.17883217,-0.085927114,-0.0022426276,-0.07776863,-0.026931327,-0.08373856,-0.07656239,-0.062135004,-0.045245394,-0.052604422,-0.041257862,-0.22093898,-0.005821081,-0.09105039,-0.099899635
FoF1_231005_fluorescent.nucleus,cell41,1,1,-0.10150187,-0.08921337,-0.0441439,0.14870027,0.010125947,-0.07751953,-0.07769321,-0.08659106,-0.072746016,-0.113741055,-0.047895,0.01668887,0.25825685,-0.2503482,-0.04830247,-0.08926058,-0.06757066,0.09419532,-0.070536345,-0.05868052,-0.104600444,-0.39129388,-0.14560324,-0.08051452,-0.07722314,0.119739965,-0.09925713,-0.019986536,-0.21109304,-0.35627803,-0.09907602,-0.11211405
FoF1_231005_fluorescent.nucleus,cell193,1,1,-0.042334743,-0.045700617,0.034386083,-0.016718172,-0.09747591,-0.028867591,-0.027810177,-0.12129604,-0.029830163,-0.1107233,-0.06972249,0.046549596,-0.09763475,-0.09300995,-0.080903545,-0.014474371,-0.08230358,-0.15971808,-0.008077606,-0.015331031,-0.04752349,-0.0744178,-0.03594843,-0.01025233,0.0097357035,-0.0690959,-0.053624798,-0.10309031,-0.08966604,-0.046465293,-0.040288955,-0.0792815
FoF4_240918_fluorescent.nucleus,cell145,1,1,-0.05336257,-0.1206102,-0.08125847,-0.0364022,0.18416442,-0.11154702,-0.064674534,-0.11929245,-0.120820865,-0.12997808,-0.078598276,-0.03282079,-0.095385745,-0.17491767,-0.1520877,-0.066581696,-0.10274837,0.054810908,-0.060944475,0.081954464,-0.061611455,-0.07392299,-0.14198804,-0.06602253,-0.034362108,0.038351197,-0.01594843,-0.015174418,0.08524993,-0.1757011,-0.07699557,-0.13997082
FoF4_231005_fluorescent.nucleus,cell103,1,0,-0.11036618,-0.1596881,-0.064721555,0.26563781,-0.23298061,-0.16242701,-0.007996807,-0.11081548,-0.12925492,-0.21630643,-0.05278802,-0.025854368,0.36347386,-0.0162786,0.093078695,0.009927206,-0.06496972,-0.18124267,0.0042397324,-0.2291022,-0.05596583,-0.43736762,0.015787069,-0.013212616,0.0135795325,-0.02282278,-0.0363702,-0.09856258,0.09624191,-0.07527956,-0.012183582,0.017394587
FoF1_231005_fluorescent.nucleus,cell81,0,0,-0.10312222,-0.099960044,-0.05291027,0.07740022,-0.13763678,-0.07510293,-0.01848492,-0.07652347,-0.075485215,-0.13144049,-0.04678285,-0.08146563,0.13025016,-0.02936352,0.0454913,-0.03293845,-0.060794644,-0.10850525,-0.017071363,-0.19058894,-0.045603886,-0.18201226,-0.0644346,0.0008657975,0.0057506994,-0.013230003,-0.07583217,-0.07862833,0.0038766172,-0.039095227,-0.046911653,-0.011026857
FoF3_240918_fluorescent.nucleus,cell125,1,0,-0.056531236,-0.07502589,-0.025799168,-0.09631715,-0.034452137,-0.059750143,0.0023435904,-0.052378528,-0.05470337,-0.18776348,-0.06868059,-0.14782752,-0.0771838,0.01753821,-0.04641388,-0.066753276,-0.06434088,-0.14096019,-0.0645768,-0.14832899,-0.063551255,0.0120249735,-0.05181107,-0.048589062,-0.03050786,-0.050902233,-0.0109935,-0.093678564,0.18125525,0.018186374,-0.06743014,-0.05986735
FoF1_231005_fluorescent.nucleus,cell154,1,1,-0.105821595,-0.094439775,-0.026203549,0.20479745,-0.047610287,-0.08822466,-0.056840695,-0.099660024,-0.0880163,-0.11314391,-0.07819787,0.045166858,0.2695935,-0.24361849,-0.045056738,-0.051601063,-0.08065389,0.043374613,-0.045291364,-0.06376712,-0.08378811,-0.43956983,-0.1430067,-0.052936893,-0.03526046,0.14770591,-0.089574575,-0.03444259,-0.24315923,-0.33823955,-0.0775404,-0.117226005
FoF3_240918_fluorescent.nucleus,cell131,1,1,-0.009886682,-0.07770537,-0.002317281,0.036383186,-0.124922454,-0.06029,0.006219712,-0.104401395,-0.055592343,-0.079512894,-0.055238016,0.005274689,-0.013054706,-0.06842769,-0.055193376,-0.034784093,-0.0744794,-0.11773573,-0.036027797,-0.00466186,-0.07281601,-0.10745757,0.003646072,-0.017696703,-0.036502972,-0.031879015,-0.060554773,-0.120018214,-0.106220335,-0.0644,-0.036353983,-0.06625767
FoF3_240918_fluorescent.nucleus,cell84,3,3,-0.05062154,-0.05998355,-0.020281065,-0.15584132,-0.0141459005,-0.07901623,-0.07940451,-0.056845814,-0.08421771,-0.052020118,-0.035574764,-0.036110368,-0.17839777,-0.05023766,-0.12232727,-0.112147994,-0.040304914,-0.05178298,-0.123224586,0.026794821,-0.094948195,0.092262454,-0.053717554,-0.10904852,-0.10570535,-0.1428346,-0.025786646,-0.063388705,-0.08829507,-0.03481916,-0.11050108,-0.09205297
